"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"8/22/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","7.15","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/22/2021","GETVITALYOU.COM 855-4710923 NY","GETVITALYOU.COM 855-4710923 NY","56.00","debit","Misc Expenses","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/22/2021","PRIME VIDEO*2D24K1XC2 888-802-3080 WA","PRIME VIDEO*2D24K1XC2 888-802-3080 WA","11.76","debit","Movies & DVDs","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/21/2021","Amazon","AMAZON.COM*2D5SJ3KI0 A AMZN.COM/BILLWA","127.33","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/21/2021","Amazon","AMZN MKTP US*2D04B4G62 AMZN.COM/BILLWA","533.19","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/20/2021","Casey's","CASEYS GEN STORE 2420 DUBUQUE IA","13.34","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/20/2021","BOTANICANNA GALENA IL","BOTANICANNA GALENA IL","232.74","debit","Amusement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/19/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","69.24","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/19/2021","Wal-Mart","MURPHY7287ATWALMART MARION IA","7.52","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/19/2021","MT VERNON RD CAR WASH INDIAN CREEK IA","MT VERNON RD CAR WASH INDIAN CREEK IA","4.00","debit","Service & Parts","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/19/2021","POS72V0 CASEYS GEN STO CEDAR RAPIDS IA081821242513176F6JVE (Cash)","DEBIT CARD PURCHASE POS72V0 CASEYS GEN STO CEDAR RAPIDS IA081821242513176F6JVE (Cash)","3.61","debit","Investments","JOINT WROS - TOD","",""
"8/18/2021","Adobe Acrobat Pro","ADOBE ACROPRO SUBS 4085366000 CA","15.89","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/18/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","7.15","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/18/2021","MARIANNERIZ FB 4029357733 CA","PAYPAL *MARIANNERIZ FB 4029357733 CA","14.35","debit","Charity","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/18/2021","Menard","MENARDS MARION IA MARION IA","25.97","debit","Home Improvement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/18/2021","POS2800 Wal-Mart Super CEDAR RAPIDS IA081621242513175F6JVE (Cash)","DEBIT CARD PURCHASE POS2800 Wal-Mart Super CEDAR RAPIDS IA081621242513175F6JVE (Cash)","4.24","debit","Investments","JOINT WROS - TOD","",""
"8/17/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","7.15","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/17/2021","POS72V0 CASEYS GEN STO CEDAR RAPIDS IA081421242513174F6JVE (Cash)","DEBIT CARD PURCHASE POS72V0 CASEYS GEN STO CEDAR RAPIDS IA081421242513174F6JVE (Cash)","9.49","debit","Investments","JOINT WROS - TOD","",""
"8/17/2021","POS8532 CVS/PHARMACY # Cedar Rapids IA081421242513174F6JVE (Cash)","DEBIT CARD PURCHASE POS8532 CVS/PHARMACY # Cedar Rapids IA081421242513174F6JVE (Cash)","17.97","debit","Investments","JOINT WROS - TOD","",""
"8/17/2021","ADJUST FEE CHARGED ATM FEE REBATE (Cash)","ADJUST FEE CHARGED ATM FEE REBATE (Cash)","3.99","credit","ATM Fee","JOINT WROS - TOD","",""
"8/17/2021","CASH ADVANCE ATM1031 123 30TH STREE CEDAR RAPIDS IA08142174251317406GSM (Cash)","CASH ADVANCE ATM1031 123 30TH STREE CEDAR RAPIDS IA08142174251317406GSM (Cash)","63.99","debit","Investments","JOINT WROS - TOD","",""
"8/16/2021","Sam's Club","SAM'S CLUB 008162 CEDAR RAPIDS IA SAM'S/WAL-MART PURCHASES","90.89","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/16/2021","Sam's Club","SAM'S CLUB 008162 CEDAR RAPIDS IA SAM'S/WAL-MART PURCHASES","29.36","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/16/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","7.15","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/16/2021","Sam's Club","SAM'S CLUB 008162 CEDAR RAPIDS IA SAM'S/WAL-MART PURCHASES","373.39","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/16/2021","TST* TIN ROOST NORTH LIBERTY IA0814212413746722XF5B (Cash)","DEBIT CARD PURCHASE TST* TIN ROOST NORTH LIBERTY IA0814212413746722XF5B (Cash)","71.92","debit","Investments","JOINT WROS - TOD","",""
"8/16/2021","MASTER PLUMBING, INC CEDAR RAPIDS ID081221242753971S66EM (Cash)","DEBIT CARD PURCHASE MASTER PLUMBING, INC CEDAR RAPIDS ID081221242753971S66EM (Cash)","715.78","debit","Investments","JOINT WROS - TOD","",""
"8/16/2021","SP * MY LAMP PARTS HTTPSMYLAMPPA IL0813212401134710013L (Cash)","DEBIT CARD PURCHASE SP * MY LAMP PARTS HTTPSMYLAMPPA IL0813212401134710013L (Cash)","24.05","debit","Investments","JOINT WROS - TOD","",""
"8/16/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA081221242513171F6JVD (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA081221242513171F6JVD (Cash)","35.00","debit","Investments","JOINT WROS - TOD","",""
"8/15/2021","INTEREST CHARGE ON PURCHASES","INTEREST CHARGE ON PURCHASES","76.64","debit","Finance Charge","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/15/2021","Amazon","AMAZON PRIME*2P3TO9RR2 AMZN.COM/BILLWA","6.41","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/14/2021","CVS","CVS/PHARMACY #08532 800-746-7287 IA","3.26","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/14/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","7.84","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/14/2021","Casey's","CASEYS GEN STORE 2772 CEDAR RAPIDS IA","4.49","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/13/2021","PCI NEUROLOGY CEDAR RAPIDS IA","PCI NEUROLOGY CEDAR RAPIDS IA","170.00","debit","Doctor","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/13/2021","POS2194 VERNON VILLAGE CEDAR RAPIDS IA081221242513170F6JVQ (Cash)","DEBIT CARD PURCHASE POS2194 VERNON VILLAGE CEDAR RAPIDS IA081221242513170F6JVQ (Cash)","11.21","debit","Investments","JOINT WROS - TOD","",""
"8/13/2021","POS9999 MNRD-MARION IA MARION IA081121242513170F6JVQ (Cash)","DEBIT CARD PURCHASE POS9999 MNRD-MARION IA MARION IA081121242513170F6JVQ (Cash)","24.90","debit","Investments","JOINT WROS - TOD","",""
"8/13/2021","LINDALE DENTAL CARE PC 319-3622313 IA08112124270746ZS66DY (Cash)","DEBIT CARD PURCHASE LINDALE DENTAL CARE PC 319-3622313 IA08112124270746ZS66DY (Cash)","350.00","debit","Investments","JOINT WROS - TOD","",""
"8/13/2021","ADVISORY FEE (Cash)","ADVISORY FEE (Cash)","2374.38","debit","Trade Commissions","ROLLOVER IRA","",""
"8/12/2021","Amazon","AMZN MKTP US*2D00V64I0 AMZN.COM/BILLWA","105.99","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/12/2021","POS88V0 CASEYS GEN STO NORTH LIBERT IA08112124251316ZF6JVQ (Cash)","DEBIT CARD PURCHASE POS88V0 CASEYS GEN STO NORTH LIBERT IA08112124251316ZF6JVQ (Cash)","7.77","debit","Investments","JOINT WROS - TOD","",""
"8/12/2021","GOODWILL INDUSTRIES CEDAR RAPIDS IA08102124269756YS66H3 (Cash)","DEBIT CARD PURCHASE GOODWILL INDUSTRIES CEDAR RAPIDS IA08102124269756YS66H3 (Cash)","32.40","debit","Investments","JOINT WROS - TOD","",""
"8/12/2021","Sams Club MC SAMS EPAY (Cash)","DIRECT DEBIT Sams Club MC SAMS EPAY (Cash)","7496.67","debit","Investments","JOINT WROS - TOD","",""
"8/11/2021","AM APPS LTD 35314369001 CY","PAYPAL *AM APPS LTD 35314369001 CY","39.20","debit","Life Insurance","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/11/2021","POS6200 SAMS CLUB #816 CEDAR RAPIDS IA08092124251316YF6JVQ (Cash)","DEBIT CARD PURCHASE POS6200 SAMS CLUB #816 CEDAR RAPIDS IA08092124251316YF6JVQ (Cash)","91.64","debit","Investments","JOINT WROS - TOD","",""
"8/11/2021","ADJUST FEE CHARGED ATM FEE REBATE (Cash)","ADJUST FEE CHARGED ATM FEE REBATE (Cash)","3.00","credit","ATM Fee","JOINT WROS - TOD","",""
"8/11/2021","CASH ADVANCE ATM2438 208 NORTH MAIN GALENA IL08092174251316Y06GSK (Cash)","CASH ADVANCE ATM2438 208 NORTH MAIN GALENA IL08092174251316Y06GSK (Cash)","203.00","debit","Investments","JOINT WROS - TOD","",""
"8/11/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08102124251316YF6JVQ (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08102124251316YF6JVQ (Cash)","35.30","debit","Investments","JOINT WROS - TOD","",""
"8/11/2021","JIMMY JOHNS - 602 CEDAR RAPIDS IA08092124269796Y00W8E (Cash)","DEBIT CARD PURCHASE JIMMY JOHNS - 602 CEDAR RAPIDS IA08092124269796Y00W8E (Cash)","17.23","debit","Investments","JOINT WROS - TOD","",""
"8/11/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08092124251316YF6JVQ (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08092124251316YF6JVQ (Cash)","43.87","debit","Investments","JOINT WROS - TOD","",""
"8/10/2021","THANK YOU","ONLINE PAYMENT THANK YOU","7496.67","credit","Credit Card Payment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/10/2021","YOUTUBE TV 650-253-0000 CA","GOOGLE *YOUTUBE TV 650-253-0000 CA","69.54","debit","Movies & DVDs","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/10/2021","DIVIDEND RECEIVED CARRIER GLOBAL CORPORATION COM (CARR) (Cash)","DIVIDEND RECEIVED CARRIER GLOBAL CORPORATION COM (CARR) (Cash)","6.96","credit","Dividend & Cap Gains","INDIVIDUAL - TOD","",""
"8/10/2021","GOODWILL INDUSTRIES CEDAR RAPIDS IA08072124269756WS66GT (Cash)","DEBIT CARD PURCHASE GOODWILL INDUSTRIES CEDAR RAPIDS IA08072124269756WS66GT (Cash)","18.92","debit","Investments","JOINT WROS - TOD","",""
"8/10/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08072124251316XF6JVB (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08072124251316XF6JVB (Cash)","21.22","debit","Investments","JOINT WROS - TOD","",""
"8/10/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08062124251316XF6JVB (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08062124251316XF6JVB (Cash)","76.74","debit","Investments","JOINT WROS - TOD","",""
"8/10/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08062124251316XF6JVB (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08062124251316XF6JVB (Cash)","4.23","debit","Investments","JOINT WROS - TOD","",""
"8/10/2021","ANAMOSA VETERINARY CLI ANAMOSA IA08072124755426WM9XBY (Cash)","DEBIT CARD PURCHASE ANAMOSA VETERINARY CLI ANAMOSA IA08072124755426WM9XBY (Cash)","261.08","debit","Investments","JOINT WROS - TOD","",""
"8/10/2021","POS9141 DOLLAR-GENERAL CEDAR RAPIDS IA08062124251316XF6JVB (Cash)","DEBIT CARD PURCHASE POS9141 DOLLAR-GENERAL CEDAR RAPIDS IA08062124251316XF6JVB (Cash)","9.99","debit","Investments","JOINT WROS - TOD","",""
"8/09/2021","Ancestry.com","ANC*ANCESTRY.COM 800-2623787 UT","35.48","debit","Hobbies","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/09/2021","Sam's Club","SAM'S CLUB 008162 CEDAR RAPIDS IA SAM'S/WAL-MART PURCHASES","23.14","debit","Gas & Fuel","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/09/2021","Apple","APPLE.COM/BILL 866-712-7753 CA","3.20","debit","Electronics & Software","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/09/2021","POS5254 TOBACCO OP 560 CEDAR RAPIDS IA08062124251316SF6JVB (Cash)","DEBIT CARD PURCHASE POS5254 TOBACCO OP 560 CEDAR RAPIDS IA08062124251316SF6JVB (Cash)","7.15","debit","Investments","JOINT WROS - TOD","",""
"8/09/2021","BURGER KING #7746 Q07 CEDAR RAPIDS IA08052124186166S2M5GQ (Cash)","DEBIT CARD PURCHASE BURGER KING #7746 Q07 CEDAR RAPIDS IA08052124186166S2M5GQ (Cash)","7.14","debit","Investments","JOINT WROS - TOD","",""
"8/09/2021","AMK UPH ST LUKES CR CA CEDAR RAPIDS IA08062124755426V4DPMF (Cash)","DEBIT CARD PURCHASE AMK UPH ST LUKES CR CA CEDAR RAPIDS IA08062124755426V4DPMF (Cash)","4.18","debit","Investments","JOINT WROS - TOD","",""
"8/09/2021","POS3700 FAMILY DOLLAR CEDAR RAPIDS IA08052124251316SF6JVB (Cash)","DEBIT CARD PURCHASE POS3700 FAMILY DOLLAR CEDAR RAPIDS IA08052124251316SF6JVB (Cash)","3.31","debit","Investments","JOINT WROS - TOD","",""
"8/09/2021","CASEYS GEN STORE 2772 CEDAR RAPIDS IA08062124445006V8PR2N (Cash)","DEBIT CARD PURCHASE CASEYS GEN STORE 2772 CEDAR RAPIDS IA08062124445006V8PR2N (Cash)","41.70","debit","Investments","JOINT WROS - TOD","",""
"8/09/2021","MCDONALD'S F31918 MARION IA08072124427336VM839W (Cash)","DEBIT CARD PURCHASE MCDONALD'S F31918 MARION IA08072124427336VM839W (Cash)","7.58","debit","Investments","JOINT WROS - TOD","",""
"8/08/2021","Wish.com","ORDER.WISH.COM 8002660172 CA","20.40","credit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/07/2021","Menard","MENARDS MARION IA MARION IA","2.21","credit","Home Improvement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/07/2021","Dollar General","DOLLAR-GENERAL #9141 CEDAR RAPIDS IA","3.21","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/07/2021","Menard","MENARDS MARION IA MARION IA","1.89","debit","Home Improvement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/07/2021","Michaels","MICHAELS STORES1390 MARION IA","17.00","debit","Hobbies","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/07/2021","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","TOBACCOOUTLET500005603 CEDAR RAPIDS IA","12.15","debit","Vacation","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/07/2021","Menard","MENARDS MARION IA MARION IA","3.83","debit","Home Improvement","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/07/2021","Wish.com","ORDER.WISH.COM 8002660172 CA","133.00","debit","Clothing","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/06/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","2.38","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/06/2021","Hy-Vee","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA","14.39","debit","Groceries","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/06/2021","AUTOMATIC PAYMENT - THANK YOU","AUTOMATIC PAYMENT - THANK YOU","145.00","credit","Credit Card Payment","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/06/2021","BOSTON FISH MARKET CEDAR RAPIDS IA08042124275396RS66J7 (Cash)","DEBIT CARD PURCHASE BOSTON FISH MARKET CEDAR RAPIDS IA08042124275396RS66J7 (Cash)","36.68","debit","Investments","JOINT WROS - TOD","",""
"8/06/2021","POS8532 CVS/PHARMACY # Cedar Rapids IA08042124251316TF6JVA (Cash)","DEBIT CARD PURCHASE POS8532 CVS/PHARMACY # Cedar Rapids IA08042124251316TF6JVA (Cash)","10.69","debit","Investments","JOINT WROS - TOD","",""
"8/06/2021","POS5254 TOBACCO OP 560 CEDAR RAPIDS IA08042124251316TF6JVA (Cash)","DEBIT CARD PURCHASE POS5254 TOBACCO OP 560 CEDAR RAPIDS IA08042124251316TF6JVA (Cash)","7.15","debit","Investments","JOINT WROS - TOD","",""
"8/05/2021","Wish.com","ORDER.WISH.COM 8002660172 CA","20.40","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/05/2021","Wish.com","ORDER.WISH.COM 8002660172 CA","9.56","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/05/2021","Wish.com","ORDER.WISH.COM 8002660172 CA","5.11","debit","Shopping","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"8/05/2021","LUXURY NAILS CEDAR RAPIDS IA08032124327436P1YQRB (Cash)","DEBIT CARD PURCHASE LUXURY NAILS CEDAR RAPIDS IA08032124327436P1YQRB (Cash)","113.69","debit","Investments","JOINT WROS - TOD","",""
"8/05/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08032124251316RF6JVA (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08032124251316RF6JVA (Cash)","22.35","debit","Investments","JOINT WROS - TOD","",""
"8/05/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08042124251316RF6JVA (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08042124251316RF6JVA (Cash)","27.42","debit","Investments","JOINT WROS - TOD","",""
"8/05/2021","POS9999 MNRD-MARION IA MARION IA08032124251316RF6JVA (Cash)","DEBIT CARD PURCHASE POS9999 MNRD-MARION IA MARION IA08032124251316RF6JVA (Cash)","28.87","debit","Investments","JOINT WROS - TOD","",""
"8/04/2021","KWIK TRIP 69400006940 LAKEVILLE MN (Cash)","DEBIT CARD PURCHASE KWIK TRIP 69400006940 LAKEVILLE MN08012124164076NL3HGZ (Cash)","31.07","debit","Gas & Fuel","JOINT WROS - TOD","",""
"8/04/2021","HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA (Cash)","DEBIT CARD PURCHASE HY-VEE CEDAR RAPIDS 10 CEDAR RAPIDS IA08022124137466P013ME (Cash)","5.67","debit","Groceries","JOINT WROS - TOD","",""
"8/04/2021","POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA (Cash)","DEBIT CARD PURCHASE POS9999 HY-VEE CEDAR R CEDAR RAPIDS IA08022124251316PF6JVA (Cash)","13.00","debit","Groceries","JOINT WROS - TOD","",""
"8/04/2021","POS72V0 CASEYS GEN STO CEDAR RAPIDS IA (Cash)","DEBIT CARD PURCHASE POS72V0 CASEYS GEN STO CEDAR RAPIDS IA08022124251316PF6JVA (Cash)","7.84","debit","Entertainment","JOINT WROS - TOD","",""
"8/04/2021","Subway 38170 Cedar Rapids IA (Cash)","DEBIT CARD PURCHASE Subway 38170 Cedar Rapids IA08022124204296N9YXXR (Cash)","15.91","debit","Food & Dining","JOINT WROS - TOD","",""
"8/04/2021","GOODWILL INDUSTRIES CEDAR RAPIDS IA (Cash)","DEBIT CARD PURCHASE GOODWILL INDUSTRIES CEDAR RAPIDS IA08022124269756NS66MF (Cash)","17.84","debit","Entertainment","JOINT WROS - TOD","",""
"8/03/2021","POS9999 CARTER'S #524 EAGAN MN (Cash)","DEBIT CARD PURCHASE POS9999 CARTER'S #524 EAGAN MN07312124251316NF6JV9 (Cash)","33.40","debit","Gift","JOINT WROS - TOD","",""
"8/03/2021","HACIENDA LAS GLORIAS- CEDAR RAPIDS IA (Cash)","DEBIT CARD PURCHASE HACIENDA LAS GLORIAS- CEDAR RAPIDS IA08012124269796N00R2N (Cash)","28.81","debit","Food & Dining","JOINT WROS - TOD","",""
"8/03/2021","POS5254 TOBACCO OP 560 CEDAR RAPIDS IA (Cash)","DEBIT CARD PURCHASE POS5254 TOBACCO OP 560 CEDAR RAPIDS IA07312124251316NF6JV9 (Cash)","8.39","debit","Entertainment","JOINT WROS - TOD","",""
"8/03/2021","BIG DISCOUNT LIQUOR SAINT PAUL MN (Cash)","DEBIT CARD PURCHASE BIG DISCOUNT LIQUOR SAINT PAUL MN07312124000976M1LGVG (Cash)","24.10","debit","Investments","JOINT WROS - TOD","",""
"8/03/2021","POS5254 TOBACCO OP 560 CEDAR RAPIDS IA (Cash)","DEBIT CARD PURCHASE POS5254 TOBACCO OP 560 CEDAR RAPIDS IA08012124251316NF6JV9 (Cash)","8.39","debit","Investments","JOINT WROS - TOD","",""
"8/03/2021","POS3 SAKS OFF 5TH 8 EAGEN MN (Cash)","DEBIT CARD PURCHASE POS3 SAKS OFF 5TH 8 EAGEN MN07312124251316NF6JV9 (Cash)","16.00","debit","Investments","JOINT WROS - TOD","",""
"8/03/2021","CULVERS OF APPLE VALLE APPLE VALLEY MN (Cash)","DEBIT CARD PURCHASE CULVERS OF APPLE VALLE APPLE VALLEY MN07312124943006MRQEDA (Cash)","10.14","debit","Fast Food","JOINT WROS - TOD","",""
"8/03/2021","BIG DISCOUNT LIQUOR SAINT PAUL MN (Cash)","DEBIT CARD PURCHASE BIG DISCOUNT LIQUOR SAINT PAUL MN07312124000976M1LGVG (Cash)","7.11","debit","Investments","JOINT WROS - TOD","",""
"8/02/2021","APPLE VALLEY LIQUOR 1 APPLE VALLEY MN (Cash)","DEBIT CARD PURCHASE APPLE VALLEY LIQUOR 1 APPLE VALLEY MN07292124270746JS66QZ (Cash)","16.91","debit","Investments","JOINT WROS - TOD","",""
"8/02/2021","SHADY DEAL DEPO APPLE VALLEY MN (Cash)","DEBIT CARD PURCHASE SQ *SHADY DEAL DEPO APPLE VALLEY MN07302124492156LRVSW3 (Cash)","15.99","debit","Investments","JOINT WROS - TOD","",""
"8/02/2021","GOODWILL APPLE VALLEY MN (Cash)","DEBIT CARD PURCHASE GOODWILL APPLE VALLEY MN07302124055236LBMQRE (Cash)","18.00","debit","Entertainment","JOINT WROS - TOD","",""
"8/02/2021","POS2642 WAL-MART #2642 APPLE VALLEY MN (Cash)","DEBIT CARD PURCHASE POS2642 WAL-MART #2642 APPLE VALLEY MN07292124251316KF6JV8 (Cash)","15.96","debit","Investments","JOINT WROS - TOD","",""
"8/02/2021","APPLE VALLEY LIQUOR 1 APPLE VALLEY MN (Cash)","DEBIT CARD PURCHASE APPLE VALLEY LIQUOR 1 APPLE VALLEY MN07302124270746KS66F9 (Cash)","14.24","debit","Investments","JOINT WROS - TOD","",""
"7/30/2021","CVS","CVS/PHARMACY #08532 800-746-7287 IA","21.11","debit","Pharmacy","Sam's Club&amp;#XX4; World Elite Mastercard&amp;#174;","",""
"7/30/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","21.09","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"7/30/2021","REINVESTMENT STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","REINVESTMENT STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","590.84","debit","Investments","ROLLOVER IRA","",""
"7/30/2021","REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","REINVESTMENT FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.09","debit","Investments","ROLLOVER IRA","",""
"7/30/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","120.43","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"7/30/2021","REINVESTMENT FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","REINVESTMENT FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","3.79","debit","Investments","ROLLOVER IRA","",""
"7/30/2021","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","DIVIDEND RECEIVED FIDELITY GOVERNMENT CASH RESERVES (FDRXX) (Cash)","0.09","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"7/30/2021","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","DIVIDEND RECEIVED STRATEGIC ADVISERS CORE INCOME FUND (FPCIX) (Cash)","590.84","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"7/30/2021","REINVESTMENT STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","REINVESTMENT STRATEGIC ADVISERS SHORT DURATION FUND (FAUDX) (Cash)","21.09","debit","Investments","ROLLOVER IRA","",""
"7/30/2021","DIVIDEND RECEIVED FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","DIVIDEND RECEIVED FIDELITY SAI US TREASURY BOND INDEX (FUTBX) (Cash)","3.79","credit","Dividend & Cap Gains","ROLLOVER IRA","",""
"7/30/2021","REINVESTMENT STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","REINVESTMENT STRATEGIC ADVISERS INCOME OPPORTUNITIES (FPIOX) (Cash)","120.43","debit","Investments","ROLLOVER IRA","",""
